size,sort_name,array_type,average_time
15800,Hybrid Merge+Insertion Sort,reversed,5
15900,Hybrid Merge+Insertion Sort,reversed,5
16000,Hybrid Merge+Insertion Sort,reversed,5
16100,Hybrid Merge+Insertion Sort,reversed,5
16200,Hybrid Merge+Insertion Sort,reversed,5
16300,Hybrid Merge+Insertion Sort,reversed,6
16400,Hybrid Merge+Insertion Sort,reversed,6
16500,Hybrid Merge+Insertion Sort,reversed,6
16600,Hybrid Merge+Insertion Sort,reversed,6
16700,Hybrid Merge+Insertion Sort,reversed,6
16800,Hybrid Merge+Insertion Sort,reversed,6
16900,Hybrid Merge+Insertion Sort,reversed,6
17000,Hybrid Merge+Insertion Sort,reversed,6
17100,Hybrid Merge+Insertion Sort,reversed,6
17200,Hybrid Merge+Insertion Sort,reversed,6
17300,Hybrid Merge+Insertion Sort,reversed,6
17400,Hybrid Merge+Insertion Sort,reversed,6
17500,Hybrid Merge+Insertion Sort,reversed,6
17600,Hybrid Merge+Insertion Sort,reversed,6
17700,Hybrid Merge+Insertion Sort,reversed,6
17800,Hybrid Merge+Insertion Sort,reversed,6
17900,Hybrid Merge+Insertion Sort,reversed,6
18000,Hybrid Merge+Insertion Sort,reversed,6
18100,Hybrid Merge+Insertion Sort,reversed,6
18200,Hybrid Merge+Insertion Sort,reversed,6
18300,Hybrid Merge+Insertion Sort,reversed,7
18400,Hybrid Merge+Insertion Sort,reversed,7
18500,Hybrid Merge+Insertion Sort,reversed,7
18600,Hybrid Merge+Insertion Sort,reversed,7
18700,Hybrid Merge+Insertion Sort,reversed,7
18800,Hybrid Merge+Insertion Sort,reversed,7
18900,Hybrid Merge+Insertion Sort,reversed,7
19000,Hybrid Merge+Insertion Sort,reversed,7
19100,Hybrid Merge+Insertion Sort,reversed,7
19200,Hybrid Merge+Insertion Sort,reversed,7
19300,Hybrid Merge+Insertion Sort,reversed,7
19400,Hybrid Merge+Insertion Sort,reversed,7
19500,Hybrid Merge+Insertion Sort,reversed,7
19600,Hybrid Merge+Insertion Sort,reversed,7
19700,Hybrid Merge+Insertion Sort,reversed,7
19800,Hybrid Merge+Insertion Sort,reversed,7
19900,Hybrid Merge+Insertion Sort,reversed,8
20000,Hybrid Merge+Insertion Sort,reversed,9
20100,Hybrid Merge+Insertion Sort,reversed,8
20200,Hybrid Merge+Insertion Sort,reversed,8
20300,Hybrid Merge+Insertion Sort,reversed,8
20400,Hybrid Merge+Insertion Sort,reversed,8
20500,Hybrid Merge+Insertion Sort,reversed,8
20600,Hybrid Merge+Insertion Sort,reversed,8
20700,Hybrid Merge+Insertion Sort,reversed,8
20800,Hybrid Merge+Insertion Sort,reversed,8
20900,Hybrid Merge+Insertion Sort,reversed,8
21000,Hybrid Merge+Insertion Sort,reversed,8
21100,Hybrid Merge+Insertion Sort,reversed,8
21200,Hybrid Merge+Insertion Sort,reversed,8
21300,Hybrid Merge+Insertion Sort,reversed,8
21400,Hybrid Merge+Insertion Sort,reversed,8
21500,Hybrid Merge+Insertion Sort,reversed,8
21600,Hybrid Merge+Insertion Sort,reversed,8
21700,Hybrid Merge+Insertion Sort,reversed,9
21800,Hybrid Merge+Insertion Sort,reversed,9
21900,Hybrid Merge+Insertion Sort,reversed,9
22000,Hybrid Merge+Insertion Sort,reversed,9
22100,Hybrid Merge+Insertion Sort,reversed,9
22200,Hybrid Merge+Insertion Sort,reversed,9
22300,Hybrid Merge+Insertion Sort,reversed,9
22400,Hybrid Merge+Insertion Sort,reversed,9
22500,Hybrid Merge+Insertion Sort,reversed,9
22600,Hybrid Merge+Insertion Sort,reversed,9
22700,Hybrid Merge+Insertion Sort,reversed,9
22800,Hybrid Merge+Insertion Sort,reversed,9
22900,Hybrid Merge+Insertion Sort,reversed,9
23000,Hybrid Merge+Insertion Sort,reversed,9
23100,Hybrid Merge+Insertion Sort,reversed,10
23200,Hybrid Merge+Insertion Sort,reversed,9
23300,Hybrid Merge+Insertion Sort,reversed,10
23400,Hybrid Merge+Insertion Sort,reversed,10
23500,Hybrid Merge+Insertion Sort,reversed,10
23600,Hybrid Merge+Insertion Sort,reversed,10
23700,Hybrid Merge+Insertion Sort,reversed,10
23800,Hybrid Merge+Insertion Sort,reversed,10
23900,Hybrid Merge+Insertion Sort,reversed,10
24000,Hybrid Merge+Insertion Sort,reversed,10
24100,Hybrid Merge+Insertion Sort,reversed,10
24200,Hybrid Merge+Insertion Sort,reversed,10
24300,Hybrid Merge+Insertion Sort,reversed,10
24400,Hybrid Merge+Insertion Sort,reversed,10
24500,Hybrid Merge+Insertion Sort,reversed,10
24600,Hybrid Merge+Insertion Sort,reversed,10
24700,Hybrid Merge+Insertion Sort,reversed,10
24800,Hybrid Merge+Insertion Sort,reversed,11
24900,Hybrid Merge+Insertion Sort,reversed,11
25000,Hybrid Merge+Insertion Sort,reversed,11
25100,Hybrid Merge+Insertion Sort,reversed,11
25200,Hybrid Merge+Insertion Sort,reversed,11
25300,Hybrid Merge+Insertion Sort,reversed,11
25400,Hybrid Merge+Insertion Sort,reversed,11
25500,Hybrid Merge+Insertion Sort,reversed,11
25600,Hybrid Merge+Insertion Sort,reversed,12
25700,Hybrid Merge+Insertion Sort,reversed,12
25800,Hybrid Merge+Insertion Sort,reversed,11
25900,Hybrid Merge+Insertion Sort,reversed,10
26000,Hybrid Merge+Insertion Sort,reversed,9
26100,Hybrid Merge+Insertion Sort,reversed,9
26200,Hybrid Merge+Insertion Sort,reversed,10
26300,Hybrid Merge+Insertion Sort,reversed,10
26400,Hybrid Merge+Insertion Sort,reversed,9
26500,Hybrid Merge+Insertion Sort,reversed,9
26600,Hybrid Merge+Insertion Sort,reversed,9
26700,Hybrid Merge+Insertion Sort,reversed,9
26800,Hybrid Merge+Insertion Sort,reversed,9
26900,Hybrid Merge+Insertion Sort,reversed,9
27000,Hybrid Merge+Insertion Sort,reversed,9
27100,Hybrid Merge+Insertion Sort,reversed,10
27200,Hybrid Merge+Insertion Sort,reversed,10
27300,Hybrid Merge+Insertion Sort,reversed,10
27400,Hybrid Merge+Insertion Sort,reversed,10
27500,Hybrid Merge+Insertion Sort,reversed,10
27600,Hybrid Merge+Insertion Sort,reversed,10
27700,Hybrid Merge+Insertion Sort,reversed,10
27800,Hybrid Merge+Insertion Sort,reversed,10
27900,Hybrid Merge+Insertion Sort,reversed,10
28000,Hybrid Merge+Insertion Sort,reversed,10
28100,Hybrid Merge+Insertion Sort,reversed,10
28200,Hybrid Merge+Insertion Sort,reversed,10
28300,Hybrid Merge+Insertion Sort,reversed,10
28400,Hybrid Merge+Insertion Sort,reversed,10
28500,Hybrid Merge+Insertion Sort,reversed,10
28600,Hybrid Merge+Insertion Sort,reversed,10
28700,Hybrid Merge+Insertion Sort,reversed,10
28800,Hybrid Merge+Insertion Sort,reversed,10
28900,Hybrid Merge+Insertion Sort,reversed,10
29000,Hybrid Merge+Insertion Sort,reversed,10
29100,Hybrid Merge+Insertion Sort,reversed,11
29200,Hybrid Merge+Insertion Sort,reversed,10
29300,Hybrid Merge+Insertion Sort,reversed,11
29400,Hybrid Merge+Insertion Sort,reversed,10
29500,Hybrid Merge+Insertion Sort,reversed,11
29600,Hybrid Merge+Insertion Sort,reversed,11
29700,Hybrid Merge+Insertion Sort,reversed,11
29800,Hybrid Merge+Insertion Sort,reversed,11
29900,Hybrid Merge+Insertion Sort,reversed,11
30000,Hybrid Merge+Insertion Sort,reversed,11
30100,Hybrid Merge+Insertion Sort,reversed,11
30200,Hybrid Merge+Insertion Sort,reversed,11
30300,Hybrid Merge+Insertion Sort,reversed,11
30400,Hybrid Merge+Insertion Sort,reversed,11
30500,Hybrid Merge+Insertion Sort,reversed,11
30600,Hybrid Merge+Insertion Sort,reversed,11
30700,Hybrid Merge+Insertion Sort,reversed,11
30800,Hybrid Merge+Insertion Sort,reversed,11
30900,Hybrid Merge+Insertion Sort,reversed,11
31000,Hybrid Merge+Insertion Sort,reversed,12
31100,Hybrid Merge+Insertion Sort,reversed,12
31200,Hybrid Merge+Insertion Sort,reversed,11
31300,Hybrid Merge+Insertion Sort,reversed,12
31400,Hybrid Merge+Insertion Sort,reversed,12
31500,Hybrid Merge+Insertion Sort,reversed,12
31600,Hybrid Merge+Insertion Sort,reversed,12
31700,Hybrid Merge+Insertion Sort,reversed,12
31800,Hybrid Merge+Insertion Sort,reversed,12
31900,Hybrid Merge+Insertion Sort,reversed,12
32000,Hybrid Merge+Insertion Sort,reversed,12
32100,Hybrid Merge+Insertion Sort,reversed,12
32200,Hybrid Merge+Insertion Sort,reversed,12
32300,Hybrid Merge+Insertion Sort,reversed,12
32400,Hybrid Merge+Insertion Sort,reversed,12
32500,Hybrid Merge+Insertion Sort,reversed,12
32600,Hybrid Merge+Insertion Sort,reversed,12
32700,Hybrid Merge+Insertion Sort,reversed,12
32800,Hybrid Merge+Insertion Sort,reversed,12
32900,Hybrid Merge+Insertion Sort,reversed,12
33000,Hybrid Merge+Insertion Sort,reversed,12
33100,Hybrid Merge+Insertion Sort,reversed,12
33200,Hybrid Merge+Insertion Sort,reversed,12
33300,Hybrid Merge+Insertion Sort,reversed,13
33400,Hybrid Merge+Insertion Sort,reversed,13
33500,Hybrid Merge+Insertion Sort,reversed,13
33600,Hybrid Merge+Insertion Sort,reversed,13
33700,Hybrid Merge+Insertion Sort,reversed,13
33800,Hybrid Merge+Insertion Sort,reversed,13
33900,Hybrid Merge+Insertion Sort,reversed,14
34000,Hybrid Merge+Insertion Sort,reversed,13
34100,Hybrid Merge+Insertion Sort,reversed,13
34200,Hybrid Merge+Insertion Sort,reversed,13
34300,Hybrid Merge+Insertion Sort,reversed,13
34400,Hybrid Merge+Insertion Sort,reversed,13
34500,Hybrid Merge+Insertion Sort,reversed,13
34600,Hybrid Merge+Insertion Sort,reversed,13
34700,Hybrid Merge+Insertion Sort,reversed,13
34800,Hybrid Merge+Insertion Sort,reversed,13
34900,Hybrid Merge+Insertion Sort,reversed,14
35000,Hybrid Merge+Insertion Sort,reversed,14
35100,Hybrid Merge+Insertion Sort,reversed,14
35200,Hybrid Merge+Insertion Sort,reversed,14
35300,Hybrid Merge+Insertion Sort,reversed,14
35400,Hybrid Merge+Insertion Sort,reversed,14
35500,Hybrid Merge+Insertion Sort,reversed,14
35600,Hybrid Merge+Insertion Sort,reversed,14
35700,Hybrid Merge+Insertion Sort,reversed,14
35800,Hybrid Merge+Insertion Sort,reversed,14
35900,Hybrid Merge+Insertion Sort,reversed,14
36000,Hybrid Merge+Insertion Sort,reversed,14
36100,Hybrid Merge+Insertion Sort,reversed,14
36200,Hybrid Merge+Insertion Sort,reversed,14
36300,Hybrid Merge+Insertion Sort,reversed,14
36400,Hybrid Merge+Insertion Sort,reversed,14
36500,Hybrid Merge+Insertion Sort,reversed,15
36600,Hybrid Merge+Insertion Sort,reversed,14
36700,Hybrid Merge+Insertion Sort,reversed,15
36800,Hybrid Merge+Insertion Sort,reversed,14
36900,Hybrid Merge+Insertion Sort,reversed,15
37000,Hybrid Merge+Insertion Sort,reversed,15
37100,Hybrid Merge+Insertion Sort,reversed,15
37200,Hybrid Merge+Insertion Sort,reversed,15
37300,Hybrid Merge+Insertion Sort,reversed,15
37400,Hybrid Merge+Insertion Sort,reversed,15
37500,Hybrid Merge+Insertion Sort,reversed,15
37600,Hybrid Merge+Insertion Sort,reversed,15
37700,Hybrid Merge+Insertion Sort,reversed,15
37800,Hybrid Merge+Insertion Sort,reversed,15
37900,Hybrid Merge+Insertion Sort,reversed,15
38000,Hybrid Merge+Insertion Sort,reversed,15
38100,Hybrid Merge+Insertion Sort,reversed,15
38200,Hybrid Merge+Insertion Sort,reversed,15
38300,Hybrid Merge+Insertion Sort,reversed,15
38400,Hybrid Merge+Insertion Sort,reversed,15
38500,Hybrid Merge+Insertion Sort,reversed,16
38600,Hybrid Merge+Insertion Sort,reversed,20
38700,Hybrid Merge+Insertion Sort,reversed,16
38800,Hybrid Merge+Insertion Sort,reversed,16
38900,Hybrid Merge+Insertion Sort,reversed,16
39000,Hybrid Merge+Insertion Sort,reversed,16
39100,Hybrid Merge+Insertion Sort,reversed,16
39200,Hybrid Merge+Insertion Sort,reversed,17
39300,Hybrid Merge+Insertion Sort,reversed,16
39400,Hybrid Merge+Insertion Sort,reversed,16
39500,Hybrid Merge+Insertion Sort,reversed,16
39600,Hybrid Merge+Insertion Sort,reversed,16
39700,Hybrid Merge+Insertion Sort,reversed,16
39800,Hybrid Merge+Insertion Sort,reversed,16
39900,Hybrid Merge+Insertion Sort,reversed,16
40000,Hybrid Merge+Insertion Sort,reversed,16
40100,Hybrid Merge+Insertion Sort,reversed,16
40200,Hybrid Merge+Insertion Sort,reversed,16
40300,Hybrid Merge+Insertion Sort,reversed,17
40400,Hybrid Merge+Insertion Sort,reversed,16
40500,Hybrid Merge+Insertion Sort,reversed,16
40600,Hybrid Merge+Insertion Sort,reversed,17
40700,Hybrid Merge+Insertion Sort,reversed,22
40800,Hybrid Merge+Insertion Sort,reversed,17
40900,Hybrid Merge+Insertion Sort,reversed,17
41000,Hybrid Merge+Insertion Sort,reversed,17
41100,Hybrid Merge+Insertion Sort,reversed,17
41200,Hybrid Merge+Insertion Sort,reversed,17
41300,Hybrid Merge+Insertion Sort,reversed,17
41400,Hybrid Merge+Insertion Sort,reversed,17
41500,Hybrid Merge+Insertion Sort,reversed,18
41600,Hybrid Merge+Insertion Sort,reversed,18
41700,Hybrid Merge+Insertion Sort,reversed,18
41800,Hybrid Merge+Insertion Sort,reversed,17
41900,Hybrid Merge+Insertion Sort,reversed,17
42000,Hybrid Merge+Insertion Sort,reversed,18
42100,Hybrid Merge+Insertion Sort,reversed,18
42200,Hybrid Merge+Insertion Sort,reversed,18
42300,Hybrid Merge+Insertion Sort,reversed,18
42400,Hybrid Merge+Insertion Sort,reversed,18
42500,Hybrid Merge+Insertion Sort,reversed,19
42600,Hybrid Merge+Insertion Sort,reversed,18
42700,Hybrid Merge+Insertion Sort,reversed,18
42800,Hybrid Merge+Insertion Sort,reversed,18
42900,Hybrid Merge+Insertion Sort,reversed,18
43000,Hybrid Merge+Insertion Sort,reversed,18
43100,Hybrid Merge+Insertion Sort,reversed,18
43200,Hybrid Merge+Insertion Sort,reversed,18
43300,Hybrid Merge+Insertion Sort,reversed,18
43400,Hybrid Merge+Insertion Sort,reversed,18
43500,Hybrid Merge+Insertion Sort,reversed,18
43600,Hybrid Merge+Insertion Sort,reversed,18
43700,Hybrid Merge+Insertion Sort,reversed,19
43800,Hybrid Merge+Insertion Sort,reversed,19
43900,Hybrid Merge+Insertion Sort,reversed,19
44000,Hybrid Merge+Insertion Sort,reversed,19
44100,Hybrid Merge+Insertion Sort,reversed,19
44200,Hybrid Merge+Insertion Sort,reversed,19
44300,Hybrid Merge+Insertion Sort,reversed,19
44400,Hybrid Merge+Insertion Sort,reversed,19
44500,Hybrid Merge+Insertion Sort,reversed,19
44600,Hybrid Merge+Insertion Sort,reversed,20
44700,Hybrid Merge+Insertion Sort,reversed,19
44800,Hybrid Merge+Insertion Sort,reversed,19
44900,Hybrid Merge+Insertion Sort,reversed,19
45000,Hybrid Merge+Insertion Sort,reversed,19
45100,Hybrid Merge+Insertion Sort,reversed,20
45200,Hybrid Merge+Insertion Sort,reversed,20
45300,Hybrid Merge+Insertion Sort,reversed,20
45400,Hybrid Merge+Insertion Sort,reversed,20
45500,Hybrid Merge+Insertion Sort,reversed,20
45600,Hybrid Merge+Insertion Sort,reversed,20
45700,Hybrid Merge+Insertion Sort,reversed,20
45800,Hybrid Merge+Insertion Sort,reversed,20
45900,Hybrid Merge+Insertion Sort,reversed,20
46000,Hybrid Merge+Insertion Sort,reversed,21
46100,Hybrid Merge+Insertion Sort,reversed,20
46200,Hybrid Merge+Insertion Sort,reversed,20
46300,Hybrid Merge+Insertion Sort,reversed,20
46400,Hybrid Merge+Insertion Sort,reversed,21
46500,Hybrid Merge+Insertion Sort,reversed,20
46600,Hybrid Merge+Insertion Sort,reversed,20
46700,Hybrid Merge+Insertion Sort,reversed,21
46800,Hybrid Merge+Insertion Sort,reversed,20
46900,Hybrid Merge+Insertion Sort,reversed,21
47000,Hybrid Merge+Insertion Sort,reversed,21
47100,Hybrid Merge+Insertion Sort,reversed,22
47200,Hybrid Merge+Insertion Sort,reversed,21
47300,Hybrid Merge+Insertion Sort,reversed,21
47400,Hybrid Merge+Insertion Sort,reversed,21
47500,Hybrid Merge+Insertion Sort,reversed,21
47600,Hybrid Merge+Insertion Sort,reversed,21
47700,Hybrid Merge+Insertion Sort,reversed,21
47800,Hybrid Merge+Insertion Sort,reversed,21
47900,Hybrid Merge+Insertion Sort,reversed,21
48000,Hybrid Merge+Insertion Sort,reversed,22
48100,Hybrid Merge+Insertion Sort,reversed,21
48200,Hybrid Merge+Insertion Sort,reversed,22
48300,Hybrid Merge+Insertion Sort,reversed,21
48400,Hybrid Merge+Insertion Sort,reversed,22
48500,Hybrid Merge+Insertion Sort,reversed,22
48600,Hybrid Merge+Insertion Sort,reversed,22
48700,Hybrid Merge+Insertion Sort,reversed,22
48800,Hybrid Merge+Insertion Sort,reversed,22
48900,Hybrid Merge+Insertion Sort,reversed,22
49000,Hybrid Merge+Insertion Sort,reversed,22
49100,Hybrid Merge+Insertion Sort,reversed,22
49200,Hybrid Merge+Insertion Sort,reversed,22
49300,Hybrid Merge+Insertion Sort,reversed,22
49400,Hybrid Merge+Insertion Sort,reversed,22
49500,Hybrid Merge+Insertion Sort,reversed,23
49600,Hybrid Merge+Insertion Sort,reversed,22
49700,Hybrid Merge+Insertion Sort,reversed,22
49800,Hybrid Merge+Insertion Sort,reversed,22
49900,Hybrid Merge+Insertion Sort,reversed,25
50000,Hybrid Merge+Insertion Sort,reversed,23
50100,Hybrid Merge+Insertion Sort,reversed,23
50200,Hybrid Merge+Insertion Sort,reversed,23
50300,Hybrid Merge+Insertion Sort,reversed,23
50400,Hybrid Merge+Insertion Sort,reversed,23
50500,Hybrid Merge+Insertion Sort,reversed,23
50600,Hybrid Merge+Insertion Sort,reversed,23
50700,Hybrid Merge+Insertion Sort,reversed,23
50800,Hybrid Merge+Insertion Sort,reversed,24
50900,Hybrid Merge+Insertion Sort,reversed,23
51000,Hybrid Merge+Insertion Sort,reversed,23
51100,Hybrid Merge+Insertion Sort,reversed,23
51200,Hybrid Merge+Insertion Sort,reversed,23
51300,Hybrid Merge+Insertion Sort,reversed,23
51400,Hybrid Merge+Insertion Sort,reversed,23
51500,Hybrid Merge+Insertion Sort,reversed,22
51600,Hybrid Merge+Insertion Sort,reversed,22
51700,Hybrid Merge+Insertion Sort,reversed,23
51800,Hybrid Merge+Insertion Sort,reversed,21
51900,Hybrid Merge+Insertion Sort,reversed,21
52000,Hybrid Merge+Insertion Sort,reversed,20
52100,Hybrid Merge+Insertion Sort,reversed,20
52200,Hybrid Merge+Insertion Sort,reversed,20
52300,Hybrid Merge+Insertion Sort,reversed,20
52400,Hybrid Merge+Insertion Sort,reversed,20
52500,Hybrid Merge+Insertion Sort,reversed,20
52600,Hybrid Merge+Insertion Sort,reversed,20
52700,Hybrid Merge+Insertion Sort,reversed,19
52800,Hybrid Merge+Insertion Sort,reversed,20
52900,Hybrid Merge+Insertion Sort,reversed,20
53000,Hybrid Merge+Insertion Sort,reversed,20
53100,Hybrid Merge+Insertion Sort,reversed,20
53200,Hybrid Merge+Insertion Sort,reversed,20
53300,Hybrid Merge+Insertion Sort,reversed,20
53400,Hybrid Merge+Insertion Sort,reversed,20
53500,Hybrid Merge+Insertion Sort,reversed,20
53600,Hybrid Merge+Insertion Sort,reversed,20
53700,Hybrid Merge+Insertion Sort,reversed,20
53800,Hybrid Merge+Insertion Sort,reversed,21
53900,Hybrid Merge+Insertion Sort,reversed,21
54000,Hybrid Merge+Insertion Sort,reversed,21
54100,Hybrid Merge+Insertion Sort,reversed,21
54200,Hybrid Merge+Insertion Sort,reversed,21
54300,Hybrid Merge+Insertion Sort,reversed,21
54400,Hybrid Merge+Insertion Sort,reversed,21
54500,Hybrid Merge+Insertion Sort,reversed,20
54600,Hybrid Merge+Insertion Sort,reversed,21
54700,Hybrid Merge+Insertion Sort,reversed,22
54800,Hybrid Merge+Insertion Sort,reversed,21
54900,Hybrid Merge+Insertion Sort,reversed,21
55000,Hybrid Merge+Insertion Sort,reversed,21
55100,Hybrid Merge+Insertion Sort,reversed,21
55200,Hybrid Merge+Insertion Sort,reversed,21
55300,Hybrid Merge+Insertion Sort,reversed,21
55400,Hybrid Merge+Insertion Sort,reversed,21
55500,Hybrid Merge+Insertion Sort,reversed,21
55600,Hybrid Merge+Insertion Sort,reversed,22
55700,Hybrid Merge+Insertion Sort,reversed,21
55800,Hybrid Merge+Insertion Sort,reversed,22
55900,Hybrid Merge+Insertion Sort,reversed,21
56000,Hybrid Merge+Insertion Sort,reversed,21
56100,Hybrid Merge+Insertion Sort,reversed,21
56200,Hybrid Merge+Insertion Sort,reversed,21
56300,Hybrid Merge+Insertion Sort,reversed,21
56400,Hybrid Merge+Insertion Sort,reversed,21
56500,Hybrid Merge+Insertion Sort,reversed,21
56600,Hybrid Merge+Insertion Sort,reversed,22
56700,Hybrid Merge+Insertion Sort,reversed,22
56800,Hybrid Merge+Insertion Sort,reversed,22
56900,Hybrid Merge+Insertion Sort,reversed,22
57000,Hybrid Merge+Insertion Sort,reversed,22
57100,Hybrid Merge+Insertion Sort,reversed,22
57200,Hybrid Merge+Insertion Sort,reversed,22
57300,Hybrid Merge+Insertion Sort,reversed,22
57400,Hybrid Merge+Insertion Sort,reversed,22
57500,Hybrid Merge+Insertion Sort,reversed,22
57600,Hybrid Merge+Insertion Sort,reversed,22
57700,Hybrid Merge+Insertion Sort,reversed,23
57800,Hybrid Merge+Insertion Sort,reversed,23
57900,Hybrid Merge+Insertion Sort,reversed,23
58000,Hybrid Merge+Insertion Sort,reversed,22
58100,Hybrid Merge+Insertion Sort,reversed,22
58200,Hybrid Merge+Insertion Sort,reversed,22
58300,Hybrid Merge+Insertion Sort,reversed,23
58400,Hybrid Merge+Insertion Sort,reversed,22
58500,Hybrid Merge+Insertion Sort,reversed,23
58600,Hybrid Merge+Insertion Sort,reversed,22
58700,Hybrid Merge+Insertion Sort,reversed,23
58800,Hybrid Merge+Insertion Sort,reversed,23
58900,Hybrid Merge+Insertion Sort,reversed,23
59000,Hybrid Merge+Insertion Sort,reversed,23
59100,Hybrid Merge+Insertion Sort,reversed,23
59200,Hybrid Merge+Insertion Sort,reversed,23
59300,Hybrid Merge+Insertion Sort,reversed,23
59400,Hybrid Merge+Insertion Sort,reversed,23
59500,Hybrid Merge+Insertion Sort,reversed,24
59600,Hybrid Merge+Insertion Sort,reversed,24
59700,Hybrid Merge+Insertion Sort,reversed,23
59800,Hybrid Merge+Insertion Sort,reversed,23
59900,Hybrid Merge+Insertion Sort,reversed,23
60000,Hybrid Merge+Insertion Sort,reversed,23
60100,Hybrid Merge+Insertion Sort,reversed,23
60200,Hybrid Merge+Insertion Sort,reversed,23
60300,Hybrid Merge+Insertion Sort,reversed,23
60400,Hybrid Merge+Insertion Sort,reversed,24
60500,Hybrid Merge+Insertion Sort,reversed,23
60600,Hybrid Merge+Insertion Sort,reversed,23
60700,Hybrid Merge+Insertion Sort,reversed,23
60800,Hybrid Merge+Insertion Sort,reversed,26
60900,Hybrid Merge+Insertion Sort,reversed,24
61000,Hybrid Merge+Insertion Sort,reversed,24
61100,Hybrid Merge+Insertion Sort,reversed,24
61200,Hybrid Merge+Insertion Sort,reversed,24
61300,Hybrid Merge+Insertion Sort,reversed,25
61400,Hybrid Merge+Insertion Sort,reversed,24
61500,Hybrid Merge+Insertion Sort,reversed,24
61600,Hybrid Merge+Insertion Sort,reversed,25
61700,Hybrid Merge+Insertion Sort,reversed,24
61800,Hybrid Merge+Insertion Sort,reversed,24
61900,Hybrid Merge+Insertion Sort,reversed,25
62000,Hybrid Merge+Insertion Sort,reversed,25
62100,Hybrid Merge+Insertion Sort,reversed,25
62200,Hybrid Merge+Insertion Sort,reversed,25
62300,Hybrid Merge+Insertion Sort,reversed,24
62400,Hybrid Merge+Insertion Sort,reversed,24
62500,Hybrid Merge+Insertion Sort,reversed,24
62600,Hybrid Merge+Insertion Sort,reversed,25
62700,Hybrid Merge+Insertion Sort,reversed,24
62800,Hybrid Merge+Insertion Sort,reversed,25
62900,Hybrid Merge+Insertion Sort,reversed,25
63000,Hybrid Merge+Insertion Sort,reversed,26
63100,Hybrid Merge+Insertion Sort,reversed,25
63200,Hybrid Merge+Insertion Sort,reversed,25
63300,Hybrid Merge+Insertion Sort,reversed,25
63400,Hybrid Merge+Insertion Sort,reversed,25
63500,Hybrid Merge+Insertion Sort,reversed,25
63600,Hybrid Merge+Insertion Sort,reversed,25
63700,Hybrid Merge+Insertion Sort,reversed,25
63800,Hybrid Merge+Insertion Sort,reversed,25
63900,Hybrid Merge+Insertion Sort,reversed,25
64000,Hybrid Merge+Insertion Sort,reversed,25
64100,Hybrid Merge+Insertion Sort,reversed,25
64200,Hybrid Merge+Insertion Sort,reversed,25
64300,Hybrid Merge+Insertion Sort,reversed,26
64400,Hybrid Merge+Insertion Sort,reversed,26
64500,Hybrid Merge+Insertion Sort,reversed,26
64600,Hybrid Merge+Insertion Sort,reversed,26
64700,Hybrid Merge+Insertion Sort,reversed,26
64800,Hybrid Merge+Insertion Sort,reversed,26
64900,Hybrid Merge+Insertion Sort,reversed,26
65000,Hybrid Merge+Insertion Sort,reversed,26
65100,Hybrid Merge+Insertion Sort,reversed,26
65200,Hybrid Merge+Insertion Sort,reversed,26
65300,Hybrid Merge+Insertion Sort,reversed,26
65400,Hybrid Merge+Insertion Sort,reversed,26
65500,Hybrid Merge+Insertion Sort,reversed,26
65600,Hybrid Merge+Insertion Sort,reversed,26
65700,Hybrid Merge+Insertion Sort,reversed,26
65800,Hybrid Merge+Insertion Sort,reversed,27
65900,Hybrid Merge+Insertion Sort,reversed,27
66000,Hybrid Merge+Insertion Sort,reversed,27
66100,Hybrid Merge+Insertion Sort,reversed,26
66200,Hybrid Merge+Insertion Sort,reversed,28
66300,Hybrid Merge+Insertion Sort,reversed,27
66400,Hybrid Merge+Insertion Sort,reversed,27
66500,Hybrid Merge+Insertion Sort,reversed,27
66600,Hybrid Merge+Insertion Sort,reversed,27
66700,Hybrid Merge+Insertion Sort,reversed,27
66800,Hybrid Merge+Insertion Sort,reversed,27
66900,Hybrid Merge+Insertion Sort,reversed,27
67000,Hybrid Merge+Insertion Sort,reversed,27
67100,Hybrid Merge+Insertion Sort,reversed,27
67200,Hybrid Merge+Insertion Sort,reversed,28
67300,Hybrid Merge+Insertion Sort,reversed,27
67400,Hybrid Merge+Insertion Sort,reversed,27
67500,Hybrid Merge+Insertion Sort,reversed,27
67600,Hybrid Merge+Insertion Sort,reversed,27
67700,Hybrid Merge+Insertion Sort,reversed,28
67800,Hybrid Merge+Insertion Sort,reversed,28
67900,Hybrid Merge+Insertion Sort,reversed,28
68000,Hybrid Merge+Insertion Sort,reversed,27
68100,Hybrid Merge+Insertion Sort,reversed,27
68200,Hybrid Merge+Insertion Sort,reversed,28
68300,Hybrid Merge+Insertion Sort,reversed,29
68400,Hybrid Merge+Insertion Sort,reversed,27
68500,Hybrid Merge+Insertion Sort,reversed,28
68600,Hybrid Merge+Insertion Sort,reversed,28
68700,Hybrid Merge+Insertion Sort,reversed,28
68800,Hybrid Merge+Insertion Sort,reversed,28
68900,Hybrid Merge+Insertion Sort,reversed,28
69000,Hybrid Merge+Insertion Sort,reversed,29
69100,Hybrid Merge+Insertion Sort,reversed,28
69200,Hybrid Merge+Insertion Sort,reversed,29
69300,Hybrid Merge+Insertion Sort,reversed,31
69400,Hybrid Merge+Insertion Sort,reversed,31
